AssetID,ClientID,AssetName,AssetType,AssetEnvironment,AssetBusinessCriticality,AssetIPAddressOrHostname,AssetStatus
391,8,ROU-008-00391,Router,Dev,High,ROU-008-00391,Active
392,138,SWI-138-00392,Switch,Test,Medium,10.138.1.136,Active
393,198,CLO-198-00393,CloudVM,Prod,Low,CLO-198-00393,Active
394,199,WEB-199-00394,WebApp,Prod,Low,10.199.1.138,Planned
395,56,DAT-056-00395,Database,Prod,Low,10.56.1.139,Active
396,193,ROU-193-00396,Router,Dev,High,10.193.1.140,Active
397,90,WOR-090-00397,Workstation,Staging,High,10.90.1.141,Active
398,61,ROU-061-00398,Router,Dev,Low,10.61.1.142,Planned
399,110,FIR-110-00399,Firewall,Test,High,10.110.1.143,Retired
400,16,WEB-016-00400,WebApp,Dev,Low,10.16.1.144,Active
401,83,SWI-083-00401,Switch,Dev,Low,SWI-083-00401,Active
402,132,WOR-132-00402,Workstation,Test,Medium,10.132.1.146,Active
403,71,FIR-071-00403,Firewall,Test,High,FIR-071-00403,Active
404,83,ROU-083-00404,Router,Staging,Medium,ROU-083-00404,Active
405,162,SWI-162-00405,Switch,Staging,Medium,10.162.1.149,Active
406,163,WOR-163-00406,Workstation,Staging,Low,10.163.1.150,Active
407,178,WEB-178-00407,WebApp,Staging,Medium,WEB-178-00407,Active
408,1,WOR-001-00408,Workstation,Staging,Low,10.1.1.152,Active
409,92,WOR-092-00409,Workstation,Staging,High,10.92.1.153,Active
410,55,CLO-055-00410,CloudVM,Dev,Medium,10.55.1.154,Retired
411,87,FIR-087-00411,Firewall,Staging,Medium,10.87.1.155,Active
412,196,SER-196-00412,Server,Prod,High,10.196.1.156,Active
413,118,SER-118-00413,Server,Prod,High,10.118.1.157,Retired
414,1,DAT-001-00414,Database,Test,Low,10.1.1.158,Active
415,167,SWI-167-00415,Switch,Test,Medium,SWI-167-00415,Retired
416,93,SWI-093-00416,Switch,Prod,Medium,10.93.1.160,Active
417,167,FIR-167-00417,Firewall,Prod,Medium,10.167.1.161,Active
418,186,ROU-186-00418,Router,Staging,Low,ROU-186-00418,Planned
419,25,SER-025-00419,Server,Test,Medium,SER-025-00419,Active
420,152,ROU-152-00420,Router,Staging,High,ROU-152-00420,Active
421,88,WOR-088-00421,Workstation,Staging,Low,WOR-088-00421,Retired
422,19,ROU-019-00422,Router,Staging,High,10.19.1.166,Active
423,27,WOR-027-00423,Workstation,Dev,Medium,10.27.1.167,Active
424,36,DAT-036-00424,Database,Test,Low,10.36.1.168,Planned
425,37,WOR-037-00425,Workstation,Prod,Low,10.37.1.169,Active
426,113,WEB-113-00426,WebApp,Test,Low,10.113.1.170,Retired
427,106,CLO-106-00427,CloudVM,Test,High,10.106.1.171,Active
428,36,WOR-036-00428,Workstation,Staging,Medium,10.36.1.172,Active
429,81,FIR-081-00429,Firewall,Test,Medium,10.81.1.173,Active
430,64,SWI-064-00430,Switch,Prod,Low,10.64.1.174,Active
431,53,ROU-053-00431,Router,Staging,Medium,10.53.1.175,Retired
432,62,CLO-062-00432,CloudVM,Staging,High,CLO-062-00432,Retired
433,164,WOR-164-00433,Workstation,Prod,Medium,10.164.1.177,Active
434,34,DAT-034-00434,Database,Staging,Medium,10.34.1.178,Active
435,45,CLO-045-00435,CloudVM,Prod,High,10.45.1.179,Active
436,4,SWI-004-00436,Switch,Test,High,10.4.1.180,Active
437,102,SWI-102-00437,Switch,Staging,Medium,10.102.1.181,Active
438,22,FIR-022-00438,Firewall,Dev,High,FIR-022-00438,Active
439,131,ROU-131-00439,Router,Test,Low,ROU-131-00439,Active
440,151,WOR-151-00440,Workstation,Dev,Low,10.151.1.184,Active
441,62,SER-062-00441,Server,Test,High,10.62.1.185,Active
442,30,CLO-030-00442,CloudVM,Prod,Medium,10.30.1.186,Active
443,169,FIR-169-00443,Firewall,Prod,High,10.169.1.187,Active
444,180,SER-180-00444,Server,Test,Medium,10.180.1.188,Active
445,134,SWI-134-00445,Switch,Test,Medium,SWI-134-00445,Active
446,200,SWI-200-00446,Switch,Prod,High,SWI-200-00446,Active
447,110,SWI-110-00447,Switch,Prod,Medium,10.110.1.191,Active
448,148,WOR-148-00448,Workstation,Staging,Medium,10.148.1.192,Active
449,15,CLO-015-00449,CloudVM,Test,Medium,CLO-015-00449,Active
450,198,WOR-198-00450,Workstation,Prod,High,10.198.1.194,Active
451,1,SER-001-00451,Server,Prod,High,SER-001-00451,Active
452,94,DAT-094-00452,Database,Test,High,10.94.1.196,Active
453,10,DAT-010-00453,Database,Test,Medium,DAT-010-00453,Retired
454,185,WEB-185-00454,WebApp,Dev,High,10.185.1.198,Active
455,31,SER-031-00455,Server,Test,High,10.31.1.199,Active
456,12,DAT-012-00456,Database,Prod,Medium,10.12.1.200,Active
457,199,SWI-199-00457,Switch,Dev,High,10.199.1.201,Active
458,3,WEB-003-00458,WebApp,Test,Medium,10.3.1.202,Active
459,78,ROU-078-00459,Router,Staging,Medium,10.78.1.203,Active
460,127,ROU-127-00460,Router,Test,High,ROU-127-00460,Active
461,105,SER-105-00461,Server,Test,Low,SER-105-00461,Active
462,178,SER-178-00462,Server,Dev,High,10.178.1.206,Active
463,97,SWI-097-00463,Switch,Prod,High,10.97.1.207,Active
464,61,DAT-061-00464,Database,Staging,High,10.61.1.208,Active
465,37,SWI-037-00465,Switch,Prod,High,10.37.1.209,Active
466,134,DAT-134-00466,Database,Dev,Medium,10.134.1.210,Active
467,22,WOR-022-00467,Workstation,Test,Low,10.22.1.211,Retired
468,20,SER-020-00468,Server,Staging,Low,10.20.1.212,Active
469,61,SWI-061-00469,Switch,Dev,Medium,10.61.1.213,Planned
470,101,WEB-101-00470,WebApp,Dev,Medium,WEB-101-00470,Active
471,20,ROU-020-00471,Router,Test,Low,ROU-020-00471,Retired
472,28,FIR-028-00472,Firewall,Staging,Medium,FIR-028-00472,Active
473,31,WEB-031-00473,WebApp,Test,Medium,WEB-031-00473,Active
474,68,WOR-068-00474,Workstation,Prod,High,10.68.1.218,Active
475,78,SER-078-00475,Server,Test,Medium,SER-078-00475,Active
476,183,ROU-183-00476,Router,Dev,Medium,10.183.1.220,Active
477,174,SWI-174-00477,Switch,Dev,High,SWI-174-00477,Active
478,104,CLO-104-00478,CloudVM,Test,High,10.104.1.222,Active
479,36,WOR-036-00479,Workstation,Prod,High,10.36.1.223,Active
480,57,FIR-057-00480,Firewall,Test,Medium,FIR-057-00480,Active
481,162,WOR-162-00481,Workstation,Dev,High,WOR-162-00481,Active
482,17,ROU-017-00482,Router,Staging,High,ROU-017-00482,Active
483,85,WOR-085-00483,Workstation,Prod,Medium,WOR-085-00483,Active
484,147,DAT-147-00484,Database,Staging,Medium,DAT-147-00484,Active
485,175,DAT-175-00485,Database,Test,Medium,DAT-175-00485,Planned
486,48,SWI-048-00486,Switch,Dev,Medium,10.48.1.230,Active
487,9,ROU-009-00487,Router,Dev,Medium,10.9.1.231,Active
488,141,CLO-141-00488,CloudVM,Prod,High,CLO-141-00488,Active
489,36,DAT-036-00489,Database,Test,Low,10.36.1.233,Active
490,135,ROU-135-00490,Router,Prod,Medium,10.135.1.234,Retired
491,92,CLO-092-00491,CloudVM,Staging,Medium,10.92.1.235,Active
492,129,WEB-129-00492,WebApp,Staging,Medium,WEB-129-00492,Active
493,82,ROU-082-00493,Router,Prod,Medium,ROU-082-00493,Active
494,121,WEB-121-00494,WebApp,Test,High,WEB-121-00494,Active
495,169,ROU-169-00495,Router,Dev,Low,10.169.1.239,Active
496,189,SER-189-00496,Server,Test,Low,10.189.1.240,Active
497,100,WEB-100-00497,WebApp,Test,High,WEB-100-00497,Active
498,82,WEB-082-00498,WebApp,Prod,Low,10.82.1.242,Active
499,146,FIR-146-00499,Firewall,Test,Medium,10.146.1.243,Active
500,45,CLO-045-00500,CloudVM,Prod,High,CLO-045-00500,Active
501,155,ROU-155-00501,Router,Prod,Low,10.155.1.245,Active
502,85,ROU-085-00502,Router,Test,Medium,10.85.1.246,Active
503,83,SER-083-00503,Server,Prod,High,10.83.1.247,Active
504,37,WOR-037-00504,Workstation,Dev,High,WOR-037-00504,Active
505,170,DAT-170-00505,Database,Prod,Medium,DAT-170-00505,Active
506,35,FIR-035-00506,Firewall,Staging,Low,10.35.1.250,Active
507,167,WEB-167-00507,WebApp,Test,Low,10.167.1.251,Active
508,178,WEB-178-00508,WebApp,Test,Low,10.178.1.252,Active
509,45,DAT-045-00509,Database,Dev,Low,10.45.1.253,Active
510,33,FIR-033-00510,Firewall,Prod,Low,10.33.1.254,Retired
511,101,SER-101-00511,Server,Test,Low,SER-101-00511,Active
512,157,ROU-157-00512,Router,Prod,Medium,ROU-157-00512,Active
513,191,WOR-191-00513,Workstation,Test,Medium,10.191.2.1,Active
514,43,WOR-043-00514,Workstation,Dev,Medium,WOR-043-00514,Active
515,54,ROU-054-00515,Router,Prod,Medium,ROU-054-00515,Active
516,28,SER-028-00516,Server,Prod,Medium,10.28.2.4,Active
517,108,FIR-108-00517,Firewall,Staging,Medium,10.108.2.5,Retired
518,90,DAT-090-00518,Database,Prod,Medium,10.90.2.6,Active
519,148,ROU-148-00519,Router,Test,Medium,ROU-148-00519,Active
520,9,SWI-009-00520,Switch,Prod,Medium,SWI-009-00520,Active
521,27,WOR-027-00521,Workstation,Dev,High,10.27.2.9,Active
522,42,WOR-042-00522,Workstation,Prod,Medium,10.42.2.10,Active
523,158,CLO-158-00523,CloudVM,Prod,Medium,10.158.2.11,Active
524,43,DAT-043-00524,Database,Test,High,DAT-043-00524,Active
525,53,ROU-053-00525,Router,Staging,Low,10.53.2.13,Retired
526,187,SWI-187-00526,Switch,Dev,Medium,SWI-187-00526,Active
527,13,DAT-013-00527,Database,Staging,High,DAT-013-00527,Active
528,1,DAT-001-00528,Database,Prod,Medium,10.1.2.16,Active
529,161,CLO-161-00529,CloudVM,Test,High,CLO-161-00529,Active
530,44,SWI-044-00530,Switch,Prod,Medium,10.44.2.18,Active
531,79,DAT-079-00531,Database,Staging,Medium,10.79.2.19,Active
532,68,WOR-068-00532,Workstation,Staging,High,WOR-068-00532,Active
533,98,WEB-098-00533,WebApp,Test,Medium,WEB-098-00533,Active
534,113,CLO-113-00534,CloudVM,Dev,High,10.113.2.22,Active
535,145,SER-145-00535,Server,Test,Low,10.145.2.23,Retired
536,22,WEB-022-00536,WebApp,Staging,Low,WEB-022-00536,Active
537,16,DAT-016-00537,Database,Staging,Low,10.16.2.25,Active
538,122,ROU-122-00538,Router,Staging,Medium,ROU-122-00538,Active
539,183,SER-183-00539,Server,Test,High,10.183.2.27,Planned
540,115,FIR-115-00540,Firewall,Test,High,10.115.2.28,Active
541,33,SER-033-00541,Server,Staging,High,10.33.2.29,Active
542,112,ROU-112-00542,Router,Test,Low,ROU-112-00542,Active
543,187,WOR-187-00543,Workstation,Prod,Medium,10.187.2.31,Active
544,142,WEB-142-00544,WebApp,Dev,Low,10.142.2.32,Active
545,4,DAT-004-00545,Database,Prod,Medium,DAT-004-00545,Active
546,146,WOR-146-00546,Workstation,Prod,Low,10.146.2.34,Active
547,74,WEB-074-00547,WebApp,Staging,Medium,WEB-074-00547,Active
548,125,CLO-125-00548,CloudVM,Prod,High,CLO-125-00548,Active
549,37,DAT-037-00549,Database,Prod,Medium,10.37.2.37,Active
550,85,ROU-085-00550,Router,Prod,Low,10.85.2.38,Active
551,69,WEB-069-00551,WebApp,Prod,Medium,10.69.2.39,Active
552,78,SWI-078-00552,Switch,Dev,Medium,10.78.2.40,Active
553,176,WOR-176-00553,Workstation,Test,High,WOR-176-00553,Active
554,191,CLO-191-00554,CloudVM,Dev,Medium,10.191.2.42,Active
555,155,WOR-155-00555,Workstation,Test,Medium,WOR-155-00555,Planned
556,105,CLO-105-00556,CloudVM,Dev,High,10.105.2.44,Active
557,41,WOR-041-00557,Workstation,Dev,Low,10.41.2.45,Active
558,35,SER-035-00558,Server,Test,High,10.35.2.46,Active
559,52,SER-052-00559,Server,Test,High,10.52.2.47,Active
560,93,ROU-093-00560,Router,Dev,Medium,10.93.2.48,Active
561,130,DAT-130-00561,Database,Prod,Low,DAT-130-00561,Active
562,96,CLO-096-00562,CloudVM,Staging,High,10.96.2.50,Active
563,122,WEB-122-00563,WebApp,Dev,High,10.122.2.51,Active
564,67,WOR-067-00564,Workstation,Dev,High,WOR-067-00564,Retired
565,42,ROU-042-00565,Router,Test,Low,ROU-042-00565,Active
566,53,SWI-053-00566,Switch,Staging,Low,SWI-053-00566,Active
567,200,SER-200-00567,Server,Staging,High,10.200.2.55,Active
568,154,SER-154-00568,Server,Test,Medium,10.154.2.56,Active
569,79,SWI-079-00569,Switch,Staging,Medium,10.79.2.57,Active
570,118,SWI-118-00570,Switch,Test,Medium,SWI-118-00570,Active
571,134,DAT-134-00571,Database,Prod,High,10.134.2.59,Planned
572,170,WEB-170-00572,WebApp,Dev,Medium,10.170.2.60,Active
573,124,WOR-124-00573,Workstation,Dev,Medium,10.124.2.61,Active
574,71,SWI-071-00574,Switch,Dev,High,SWI-071-00574,Planned
575,196,ROU-196-00575,Router,Prod,Low,10.196.2.63,Active
576,82,FIR-082-00576,Firewall,Prod,Low,10.82.2.64,Active
577,76,SWI-076-00577,Switch,Staging,Medium,SWI-076-00577,Active
578,10,ROU-010-00578,Router,Dev,Low,10.10.2.66,Retired
579,176,CLO-176-00579,CloudVM,Dev,Low,CLO-176-00579,Retired
580,44,FIR-044-00580,Firewall,Dev,High,10.44.2.68,Active
581,190,SWI-190-00581,Switch,Test,Low,10.190.2.69,Active
582,168,WOR-168-00582,Workstation,Test,Medium,WOR-168-00582,Active
583,79,DAT-079-00583,Database,Dev,Medium,DAT-079-00583,Retired
584,76,CLO-076-00584,CloudVM,Prod,Medium,CLO-076-00584,Active
585,163,WOR-163-00585,Workstation,Staging,High,10.163.2.73,Retired
586,175,DAT-175-00586,Database,Dev,Medium,DAT-175-00586,Retired
587,39,FIR-039-00587,Firewall,Test,Medium,10.39.2.75,Active
588,146,CLO-146-00588,CloudVM,Test,Medium,10.146.2.76,Active
589,47,WOR-047-00589,Workstation,Staging,Medium,10.47.2.77,Active
590,46,WEB-046-00590,WebApp,Prod,High,10.46.2.78,Active
591,54,FIR-054-00591,Firewall,Test,Medium,10.54.2.79,Active
592,200,WOR-200-00592,Workstation,Test,Low,10.200.2.80,Active
593,110,DAT-110-00593,Database,Staging,Medium,DAT-110-00593,Retired
594,10,ROU-010-00594,Router,Dev,High,10.10.2.82,Planned
595,194,ROU-194-00595,Router,Prod,Low,ROU-194-00595,Active
596,188,ROU-188-00596,Router,Test,Low,10.188.2.84,Active
597,80,FIR-080-00597,Firewall,Prod,Medium,10.80.2.85,Active
598,79,FIR-079-00598,Firewall,Prod,High,FIR-079-00598,Active
599,75,CLO-075-00599,CloudVM,Dev,Medium,10.75.2.87,Active
600,35,WEB-035-00600,WebApp,Staging,Medium,10.35.2.88,Active
601,43,DAT-043-00601,Database,Prod,High,DAT-043-00601,Retired
602,34,ROU-034-00602,Router,Prod,Low,10.34.2.90,Active
603,32,WEB-032-00603,WebApp,Prod,Medium,10.32.2.91,Retired
604,66,SER-066-00604,Server,Prod,Low,SER-066-00604,Retired
605,6,SER-006-00605,Server,Prod,Medium,10.6.2.93,Active
606,32,SWI-032-00606,Switch,Staging,Low,SWI-032-00606,Retired
607,178,SER-178-00607,Server,Dev,Medium,10.178.2.95,Active
608,170,SWI-170-00608,Switch,Test,Medium,10.170.2.96,Active
609,27,WOR-027-00609,Workstation,Dev,High,10.27.2.97,Active
610,128,ROU-128-00610,Router,Test,Medium,10.128.2.98,Active
611,52,WEB-052-00611,WebApp,Staging,Medium,WEB-052-00611,Active
612,141,CLO-141-00612,CloudVM,Test,Low,10.141.2.100,Active
613,85,ROU-085-00613,Router,Prod,High,10.85.2.101,Active
614,29,CLO-029-00614,CloudVM,Test,High,10.29.2.102,Active
615,20,WOR-020-00615,Workstation,Dev,Low,WOR-020-00615,Active
616,76,SWI-076-00616,Switch,Staging,High,SWI-076-00616,Active
617,45,SER-045-00617,Server,Dev,Medium,10.45.2.105,Active
618,81,DAT-081-00618,Database,Prod,High,10.81.2.106,Active
619,12,SER-012-00619,Server,Test,Low,10.12.2.107,Active
620,85,WEB-085-00620,WebApp,Staging,Low,WEB-085-00620,Active
621,188,WOR-188-00621,Workstation,Dev,Medium,WOR-188-00621,Active
622,103,DAT-103-00622,Database,Staging,Medium,10.103.2.110,Active
623,177,CLO-177-00623,CloudVM,Staging,Low,10.177.2.111,Active
624,43,WOR-043-00624,Workstation,Test,Low,10.43.2.112,Active
625,41,WOR-041-00625,Workstation,Staging,Low,10.41.2.113,Active
626,146,CLO-146-00626,CloudVM,Test,Low,CLO-146-00626,Planned
627,92,SER-092-00627,Server,Test,Medium,10.92.2.115,Retired
628,29,DAT-029-00628,Database,Staging,High,DAT-029-00628,Retired
629,168,WEB-168-00629,WebApp,Prod,Low,10.168.2.117,Retired
630,135,ROU-135-00630,Router,Dev,Low,10.135.2.118,Active
631,180,WOR-180-00631,Workstation,Staging,Low,10.180.2.119,Active
632,124,WEB-124-00632,WebApp,Staging,High,10.124.2.120,Active
633,143,SER-143-00633,Server,Prod,Low,10.143.2.121,Active
634,130,CLO-130-00634,CloudVM,Staging,High,CLO-130-00634,Active
635,126,WEB-126-00635,WebApp,Test,Medium,10.126.2.123,Active
636,13,ROU-013-00636,Router,Staging,Medium,10.13.2.124,Active
637,21,CLO-021-00637,CloudVM,Staging,Low,10.21.2.125,Active
638,128,CLO-128-00638,CloudVM,Dev,High,10.128.2.126,Active
639,191,SER-191-00639,Server,Prod,Medium,10.191.2.127,Active
640,143,SER-143-00640,Server,Prod,Low,10.143.2.128,Retired
641,164,SWI-164-00641,Switch,Test,Low,10.164.2.129,Active
642,88,WEB-088-00642,WebApp,Prod,High,10.88.2.130,Retired
643,85,CLO-085-00643,CloudVM,Dev,Low,10.85.2.131,Active
644,25,ROU-025-00644,Router,Prod,Medium,ROU-025-00644,Planned
645,163,SWI-163-00645,Switch,Dev,Low,SWI-163-00645,Active
646,43,CLO-043-00646,CloudVM,Test,Low,10.43.2.134,Active
647,105,WOR-105-00647,Workstation,Dev,Low,WOR-105-00647,Active
648,31,DAT-031-00648,Database,Test,Medium,10.31.2.136,Active
649,49,WEB-049-00649,WebApp,Prod,Medium,WEB-049-00649,Active
650,163,WOR-163-00650,Workstation,Staging,Medium,10.163.2.138,Active
651,130,FIR-130-00651,Firewall,Staging,High,10.130.2.139,Active
652,13,DAT-013-00652,Database,Staging,Low,10.13.2.140,Active
653,46,FIR-046-00653,Firewall,Test,High,FIR-046-00653,Active
654,154,WEB-154-00654,WebApp,Staging,Medium,10.154.2.142,Retired
655,178,ROU-178-00655,Router,Dev,Medium,10.178.2.143,Active
656,76,CLO-076-00656,CloudVM,Test,High,10.76.2.144,Active
657,180,SWI-180-00657,Switch,Dev,Low,10.180.2.145,Active
658,142,ROU-142-00658,Router,Test,High,10.142.2.146,Active
659,75,WEB-075-00659,WebApp,Test,Low,10.75.2.147,Active
660,46,WEB-046-00660,WebApp,Prod,Medium,10.46.2.148,Planned
661,150,DAT-150-00661,Database,Dev,Medium,10.150.2.149,Retired
662,134,WOR-134-00662,Workstation,Prod,Medium,WOR-134-00662,Active
663,172,SER-172-00663,Server,Test,Medium,10.172.2.151,Active
664,42,SWI-042-00664,Switch,Dev,High,10.42.2.152,Retired
665,177,SWI-177-00665,Switch,Test,Low,SWI-177-00665,Active
666,116,WOR-116-00666,Workstation,Test,Low,10.116.2.154,Active
667,100,ROU-100-00667,Router,Dev,Low,10.100.2.155,Active
668,98,DAT-098-00668,Database,Staging,Low,DAT-098-00668,Active
669,142,SER-142-00669,Server,Prod,Low,SER-142-00669,Active
670,159,CLO-159-00670,CloudVM,Test,Low,10.159.2.158,Retired
671,166,WEB-166-00671,WebApp,Test,Low,10.166.2.159,Active
672,76,CLO-076-00672,CloudVM,Test,Low,CLO-076-00672,Active
673,45,WOR-045-00673,Workstation,Staging,High,10.45.2.161,Retired
674,143,SWI-143-00674,Switch,Test,High,10.143.2.162,Active
675,66,SER-066-00675,Server,Dev,Medium,10.66.2.163,Active
676,40,SER-040-00676,Server,Test,Medium,10.40.2.164,Active
677,199,SWI-199-00677,Switch,Staging,Low,10.199.2.165,Active
678,19,WEB-019-00678,WebApp,Test,High,10.19.2.166,Active
679,130,FIR-130-00679,Firewall,Staging,Low,10.130.2.167,Active
680,24,WEB-024-00680,WebApp,Test,High,10.24.2.168,Active
681,85,WEB-085-00681,WebApp,Dev,High,10.85.2.169,Active
682,159,CLO-159-00682,CloudVM,Prod,High,10.159.2.170,Active
683,115,ROU-115-00683,Router,Test,High,10.115.2.171,Active
684,83,DAT-083-00684,Database,Prod,Medium,DAT-083-00684,Active
685,186,SWI-186-00685,Switch,Prod,Low,10.186.2.173,Retired
686,96,CLO-096-00686,CloudVM,Staging,High,CLO-096-00686,Active
687,167,ROU-167-00687,Router,Dev,Low,ROU-167-00687,Active
688,25,FIR-025-00688,Firewall,Prod,Low,FIR-025-00688,Active
689,172,ROU-172-00689,Router,Staging,High,ROU-172-00689,Active
690,180,DAT-180-00690,Database,Prod,Low,10.180.2.178,Active
691,7,CLO-007-00691,CloudVM,Dev,High,CLO-007-00691,Retired
692,14,FIR-014-00692,Firewall,Dev,Low,FIR-014-00692,Active
693,59,SWI-059-00693,Switch,Staging,Medium,10.59.2.181,Retired
694,104,DAT-104-00694,Database,Dev,High,DAT-104-00694,Active
695,31,SER-031-00695,Server,Prod,Low,10.31.2.183,Active
696,180,WOR-180-00696,Workstation,Dev,Low,WOR-180-00696,Active
697,176,SWI-176-00697,Switch,Prod,Medium,10.176.2.185,Active
698,113,DAT-113-00698,Database,Staging,Low,DAT-113-00698,Active
699,41,ROU-041-00699,Router,Test,Low,ROU-041-00699,Retired
700,140,SWI-140-00700,Switch,Test,Medium,10.140.2.188,Active
701,187,WEB-187-00701,WebApp,Prod,Low,10.187.2.189,Active
702,37,WOR-037-00702,Workstation,Prod,High,10.37.2.190,Active
703,101,WOR-101-00703,Workstation,Dev,High,10.101.2.191,Active
704,186,WEB-186-00704,WebApp,Test,Medium,10.186.2.192,Active
705,132,FIR-132-00705,Firewall,Test,High,FIR-132-00705,Active
706,65,ROU-065-00706,Router,Prod,High,10.65.2.194,Active
707,146,SER-146-00707,Server,Staging,Low,10.146.2.195,Active
708,75,WOR-075-00708,Workstation,Dev,High,WOR-075-00708,Active
709,149,CLO-149-00709,CloudVM,Dev,Medium,CLO-149-00709,Active
710,168,ROU-168-00710,Router,Prod,Medium,10.168.2.198,Active
711,50,WEB-050-00711,WebApp,Staging,Medium,WEB-050-00711,Active
712,169,SWI-169-00712,Switch,Test,Low,10.169.2.200,Active
713,81,DAT-081-00713,Database,Test,High,DAT-081-00713,Active
714,57,DAT-057-00714,Database,Dev,Medium,DAT-057-00714,Active
715,188,WEB-188-00715,WebApp,Staging,Medium,10.188.2.203,Active
716,199,SWI-199-00716,Switch,Staging,Low,SWI-199-00716,Active
717,166,WOR-166-00717,Workstation,Dev,High,10.166.2.205,Active
718,51,SWI-051-00718,Switch,Prod,Low,SWI-051-00718,Active
719,5,SER-005-00719,Server,Staging,Low,SER-005-00719,Retired
720,10,SWI-010-00720,Switch,Staging,Low,10.10.2.208,Active
721,94,DAT-094-00721,Database,Test,Low,10.94.2.209,Active
722,75,FIR-075-00722,Firewall,Staging,Low,10.75.2.210,Retired
723,102,WEB-102-00723,WebApp,Prod,Low,WEB-102-00723,Active
724,158,FIR-158-00724,Firewall,Test,Medium,FIR-158-00724,Active
725,145,FIR-145-00725,Firewall,Staging,Medium,FIR-145-00725,Active
726,195,CLO-195-00726,CloudVM,Test,High,CLO-195-00726,Active
727,60,SER-060-00727,Server,Test,Low,10.60.2.215,Active
728,93,DAT-093-00728,Database,Staging,Medium,10.93.2.216,Active
729,11,WEB-011-00729,WebApp,Prod,Low,10.11.2.217,Active
730,163,SWI-163-00730,Switch,Dev,Low,10.163.2.218,Active
731,45,DAT-045-00731,Database,Staging,Medium,10.45.2.219,Active
732,20,SWI-020-00732,Switch,Staging,High,10.20.2.220,Retired
733,91,WEB-091-00733,WebApp,Staging,Medium,10.91.2.221,Active
734,2,FIR-002-00734,Firewall,Staging,High,FIR-002-00734,Active
735,132,SWI-132-00735,Switch,Test,High,SWI-132-00735,Active
736,93,WOR-093-00736,Workstation,Test,Medium,10.93.2.224,Active
737,185,WOR-185-00737,Workstation,Staging,Low,10.185.2.225,Active
738,54,FIR-054-00738,Firewall,Staging,High,FIR-054-00738,Active
739,33,FIR-033-00739,Firewall,Test,Low,10.33.2.227,Active
740,147,FIR-147-00740,Firewall,Prod,High,FIR-147-00740,Active
741,47,DAT-047-00741,Database,Prod,Low,10.47.2.229,Active
742,73,WOR-073-00742,Workstation,Test,Medium,10.73.2.230,Active
