IncAssetID,IncidentID,AssetID,IncAssetRoleInIncident
1123,347,762,Unknown
1124,6968,60,Unknown
1125,7616,4892,Target
1126,6099,7000,Target
1127,5690,2843,Target
1128,642,6181,LateralMovement
1129,1930,4969,Source
1130,6016,1921,LateralMovement
1131,7095,4429,Target
1132,7987,2132,LateralMovement
1133,1494,5592,LateralMovement
1134,5372,283,Target
1135,7067,2650,Unknown
1136,9357,934,Source
1137,6819,2545,Unknown
1138,2730,2044,Target
1139,52,6909,Unknown
1140,7753,1497,LateralMovement
1141,1459,6456,Target
1142,7710,2850,Unknown
1143,3422,1960,Unknown
1144,7656,6118,Source
1145,874,5128,Unknown
1146,3271,1789,Source
1147,1489,668,LateralMovement
1148,8418,2277,Target
1149,8167,1968,LateralMovement
1150,7398,3344,LateralMovement
1151,7008,4912,Unknown
1152,49,4758,LateralMovement
1153,165,7355,LateralMovement
1154,8172,6749,Unknown
1155,4971,7198,Target
1156,4456,1263,Target
1157,3333,3165,LateralMovement
1158,7749,7425,LateralMovement
1159,4923,2596,Source
1160,8228,504,Unknown
1161,6192,4485,LateralMovement
1162,5759,6196,Target
1163,6633,6504,LateralMovement
1164,4565,1107,Source
1165,595,6918,LateralMovement
1166,9554,7004,LateralMovement
1167,8517,5046,LateralMovement
1168,3987,7405,Unknown
1169,8448,4428,Unknown
1170,7641,1586,Target
1171,6091,2516,Target
1172,3168,6232,Source
1173,4842,623,Unknown
1174,3174,5072,Target
1175,6651,5960,Target
1176,3532,5026,Target
1177,3266,2278,LateralMovement
1178,1285,5012,Source
1179,1019,3073,Target
1180,8839,5765,Target
1181,5078,3815,Unknown
1182,4352,6,Target
1183,7365,4248,Target
1184,8560,5180,Unknown
1185,4287,1404,Source
1186,4381,4257,Source
1187,5647,2663,Source
1188,2135,4963,Target
1189,3260,7061,Source
1190,8693,3045,Unknown
1191,3673,4961,Unknown
1192,2135,6459,Source
1193,7837,2927,Target
1194,3354,3173,Source
1195,7654,4773,Unknown
1196,3120,3896,Unknown
1197,9804,3337,Source
1198,7037,2622,LateralMovement
1199,3273,2529,LateralMovement
1200,1425,5315,Source
1201,2337,4294,LateralMovement
1202,6548,4722,LateralMovement
1203,7900,5142,Target
1204,8390,6741,LateralMovement
1205,36,7214,Target
1206,7673,6500,Unknown
1207,246,2368,Source
1208,3680,659,Target
1209,6352,4898,Target
1210,287,7381,Source
1211,4080,4680,Source
1212,4195,5746,Source
1213,158,5098,Target
1214,5382,6221,Source
1215,9479,4919,Target
1216,8960,3027,Unknown
1217,3627,2780,LateralMovement
1218,5560,7143,Target
1219,2199,6717,Target
1220,6077,401,Unknown
1221,1773,2473,Source
1222,2369,2710,Unknown
1223,9838,1752,Target
1224,7206,3252,Target
1225,9574,6807,LateralMovement
1226,2414,6221,LateralMovement
1227,683,4222,LateralMovement
1228,8344,4466,Source
1229,7890,5091,LateralMovement
1230,5087,6512,LateralMovement
1231,7981,5379,Target
1232,5624,162,Unknown
1233,3435,3985,Unknown
1234,2227,639,Target
1235,7805,4932,Source
1236,2136,1484,Target
1237,1262,1869,Source
1238,8410,1454,LateralMovement
1239,5287,6675,Unknown
1240,9248,164,Unknown
1241,2799,6863,Target
1242,1112,2698,Source
1243,9974,2364,Source
1244,8463,2361,Unknown
1245,2888,2454,LateralMovement
1246,8770,4089,Unknown
1247,4496,4513,Unknown
1248,1703,353,Unknown
1249,9118,7282,Source
1250,7023,3458,Source
1251,8279,1447,Source
1252,8927,1468,Source
1253,8088,7007,Target
1254,605,3390,Target
1255,7639,845,Unknown
1256,5282,86,Unknown
1257,6513,5752,LateralMovement
1258,4931,922,Source
1259,5929,4387,Target
1260,726,3406,LateralMovement
1261,67,3586,LateralMovement
1262,6792,6786,Source
1263,3747,4521,LateralMovement
1264,7179,5549,Target
1265,4599,2736,Unknown
1266,2943,2115,Target
1267,6252,2095,LateralMovement
1268,2686,5645,Unknown
1269,3407,2682,LateralMovement
1270,5264,1393,Source
1271,9950,154,LateralMovement
1272,9497,4803,Target
1273,992,6157,Target
1274,4360,1060,Target
1275,410,3944,LateralMovement
1276,7922,5592,Unknown
1277,7032,7085,Target
1278,4711,3790,Source
1279,786,3309,LateralMovement
1280,1340,4180,Target
1281,8754,3237,LateralMovement
1282,333,5767,Unknown
1283,7867,3935,LateralMovement
1284,1564,7114,Unknown
1285,3122,3509,Source
1286,9432,1685,LateralMovement
1287,15,195,LateralMovement
1288,9062,7117,Unknown
1289,1400,2718,Source
1290,7614,1643,Source
1291,9771,5665,Target
1292,6315,5458,LateralMovement
1293,5822,849,Target
1294,5024,4588,Unknown
1295,3986,2837,Unknown
1296,8529,6391,Source
1297,1731,5304,Target
1298,18,7300,Target
1299,4855,2149,Target
1300,8894,4827,Unknown
1301,3479,6357,Unknown
1302,1197,3905,Source
1303,4823,5540,LateralMovement
1304,8606,542,Target
1305,5775,2847,LateralMovement
1306,9124,3319,Target
1307,2305,4356,Unknown
1308,6930,809,Unknown
1309,8344,3873,Target
1310,3036,5033,Source
1311,1052,6738,LateralMovement
1312,9784,1496,LateralMovement
1313,7302,2711,Target
1314,4372,5388,LateralMovement
1315,6675,2376,Source
1316,2336,4235,LateralMovement
1317,7319,5756,Unknown
1318,1547,642,Source
1319,9613,702,LateralMovement
1320,2950,6276,Target
1321,5788,3940,Unknown
1322,5350,6049,LateralMovement
1323,6307,4648,Source
1324,7519,1860,Unknown
1325,5584,4839,LateralMovement
1326,8953,1336,Source
1327,5777,1209,LateralMovement
1328,6687,1263,Source
1329,3088,2245,LateralMovement
1330,4593,6896,LateralMovement
1331,1712,5974,Unknown
1332,121,4283,LateralMovement
1333,1558,4979,Unknown
1334,1157,4253,Target
1335,39,2448,Target
1336,556,7034,Target
1337,468,2657,LateralMovement
1338,9195,1925,LateralMovement
1339,31,5347,Unknown
1340,4219,245,Source
1341,5017,6899,Unknown
1342,4180,1643,Source
1343,6614,1646,Unknown
1344,613,5320,Target
1345,1017,6180,Source
1346,6345,40,Target
1347,1438,221,Unknown
1348,9425,6199,Target
1349,9264,4517,Source
1350,2819,2613,Source
1351,845,1804,Source
1352,3652,4070,LateralMovement
1353,2102,1596,Source
1354,1353,2760,Target
1355,4385,5880,LateralMovement
1356,3949,698,LateralMovement
1357,3084,4422,LateralMovement
1358,3285,1218,Target
1359,959,5215,LateralMovement
1360,403,6932,Unknown
1361,373,7330,Unknown
1362,6331,6818,Source
1363,1881,3389,Target
1364,5094,1801,Unknown
1365,7321,6863,Source
1366,5898,2442,Target
1367,666,4392,Source
1368,448,5556,Unknown
1369,8596,4475,LateralMovement
1370,5352,1641,Unknown
1371,2449,2824,Unknown
1372,3955,3798,Unknown
1373,3297,7195,LateralMovement
1374,1268,2878,Target
1375,386,5857,Target
1376,237,1189,LateralMovement
1377,6328,3753,Target
1378,3603,2457,LateralMovement
1379,457,6446,Source
1380,9104,5440,LateralMovement
1381,3355,7203,Target
1382,4893,5410,LateralMovement
1383,3718,2564,LateralMovement
1384,4847,117,Target
1385,5728,6713,Unknown
1386,9729,3519,Source
1387,9145,724,LateralMovement
1388,8682,438,Target
1389,5453,2383,LateralMovement
1390,7010,7362,Source
1391,396,4850,LateralMovement
1392,8938,5632,Target
1393,6958,491,LateralMovement
1394,3640,891,Unknown
1395,3680,3457,Source
1396,2988,1611,Unknown
1397,5532,5280,LateralMovement
1398,3157,4338,Source
1399,5022,2931,Unknown
1400,8875,277,Target
1401,1943,6228,Target
1402,6123,670,Target
1403,2555,4176,Target
1404,2669,7210,LateralMovement
1405,7824,2096,Source
1406,6561,6240,Target
1407,3562,572,Source
1408,6379,4843,Source
1409,8918,2615,Unknown
1410,3876,2006,Source
1411,2338,3084,Source
1412,178,4586,Unknown
1413,1080,7246,LateralMovement
1414,4087,4288,Target
1415,321,6663,Target
1416,9630,219,Unknown
1417,4446,2921,LateralMovement
1418,2981,1812,LateralMovement
1419,4170,3553,Target
1420,4370,7294,LateralMovement
1421,1281,6235,Unknown
1422,3082,5708,Target
1423,4214,2956,Source
1424,5798,940,Target
1425,6703,7249,Unknown
1426,2940,4632,Source
1427,945,3423,Target
1428,7917,4955,Unknown
1429,8967,4725,LateralMovement
1430,9298,506,Source
1431,5108,6619,Source
1432,2501,4658,Unknown
1433,3844,5235,LateralMovement
1434,417,3931,LateralMovement
1435,2063,1649,Source
1436,3939,6675,LateralMovement
1437,3475,3986,LateralMovement
1438,7364,25,Unknown
1439,4770,7064,Source
1440,8891,6682,LateralMovement
1441,6259,4180,Unknown
1442,5891,2937,Source
1443,8470,6172,LateralMovement
1444,6252,3130,Target
1445,7409,2928,Unknown
1446,8334,61,Unknown
1447,2340,7322,Target
1448,7648,3182,Source
1449,4923,2327,Target
1450,1121,2458,LateralMovement
1451,124,3563,LateralMovement
1452,2354,1421,LateralMovement
1453,1099,6110,Source
1454,1422,3373,LateralMovement
1455,5979,1410,Source
1456,703,3095,Target
1457,5915,296,LateralMovement
1458,5596,4788,Source
1459,5805,1610,Target
1460,6929,7106,LateralMovement
1461,2938,607,LateralMovement
1462,7284,7285,Source
1463,7680,4838,Source
1464,1424,5993,Source
1465,9513,5848,Source
1466,6865,382,Unknown
1467,3020,1406,Source
1468,658,5404,Unknown
1469,4278,2962,Source
1470,1906,2613,LateralMovement
1471,3499,3479,Unknown
1472,4372,5061,Target
1473,4536,2292,LateralMovement
1474,1224,7112,Target
1475,13,6055,Target
1476,7286,2387,Source
1477,5939,6472,Unknown
1478,5824,3940,LateralMovement
1479,7371,6017,Source
1480,6114,2104,LateralMovement
1481,4612,5429,Target
1482,7535,3473,Target
1483,1298,7046,Target
1484,9210,515,Source
1485,4198,3258,LateralMovement
1486,7262,358,Unknown
1487,9665,6494,Target
1488,3942,981,Unknown
1489,9270,6871,Unknown
1490,7913,3514,Unknown
1491,7694,6858,Target
1492,7459,5155,Source
1493,5292,1895,Target
1494,1210,2812,Target
1495,5111,3338,LateralMovement
1496,9670,6556,Unknown
1497,8574,6965,LateralMovement
1498,7145,4706,Target
1499,8912,1404,LateralMovement
1500,9907,2678,LateralMovement
1501,7195,7376,Target
1502,3715,3875,Source
1503,2622,3996,Target
1504,4043,2921,Source
1505,6051,7221,Source
1506,6199,895,Unknown
1507,9362,2991,Source
1508,1087,3054,Unknown
1509,3277,5467,Target
1510,5906,438,Target
1511,9371,3103,Target
1512,5192,4869,Unknown
1513,3731,2392,LateralMovement
1514,7107,6815,Target
1515,5123,7218,Unknown
1516,1268,963,Unknown
1517,4662,1216,Unknown
1518,1305,3213,Target
1519,6710,839,LateralMovement
1520,2757,2514,Unknown
1521,9709,2858,LateralMovement
1522,8055,1548,Target
1523,7848,3698,Target
1524,4841,475,Source
1525,6544,5790,Source
1526,9399,2160,LateralMovement
1527,9868,6560,LateralMovement
1528,102,4074,Unknown
1529,5266,6266,Unknown
1530,9464,5763,Unknown
1531,9714,5460,Target
1532,2679,3136,LateralMovement
1533,5593,1486,LateralMovement
1534,3203,1905,Unknown
1535,7780,1901,Target
1536,8482,202,Unknown
1537,7399,5755,LateralMovement
1538,6924,1064,Target
1539,4892,4441,Source
1540,5493,2596,Target
1541,3877,5186,Target
1542,6830,1149,LateralMovement
1543,5698,666,Unknown
1544,4303,4441,Unknown
1545,7032,3786,Target
1546,2482,5770,Target
1547,3332,3486,Unknown
1548,1227,5384,LateralMovement
1549,861,5791,Unknown
1550,8676,6299,LateralMovement
1551,6543,1862,Unknown
1552,263,5655,Unknown
1553,5724,287,Target
1554,657,4093,Source
1555,1559,662,LateralMovement
1556,5504,5137,Target
1557,3464,3275,Unknown
1558,6223,7263,Source
1559,7791,3133,Unknown
1560,2822,430,Target
1561,7790,6799,Source
1562,7334,7370,Unknown
1563,2874,5915,Unknown
1564,640,2060,Source
1565,572,4125,LateralMovement
1566,2580,6079,Source
1567,7714,2131,Target
1568,2063,3576,Target
1569,6487,3798,Source
1570,2288,5290,Target
1571,8934,721,Source
1572,37,3857,Unknown
1573,3989,1,Unknown
1574,5233,4947,LateralMovement
1575,9343,472,LateralMovement
1576,7512,394,LateralMovement
1577,577,4456,Unknown
1578,1234,3799,Source
1579,463,6743,Unknown
1580,4525,2732,LateralMovement
1581,2574,3051,LateralMovement
1582,2109,5932,Target
1583,676,1128,LateralMovement
1584,1818,3665,LateralMovement
1585,4091,3360,Unknown
1586,9573,7366,LateralMovement
1587,1293,77,Source
1588,1775,4153,Target
1589,1006,832,LateralMovement
1590,8473,5314,LateralMovement
1591,2245,6728,Source
1592,6901,1643,Unknown
1593,2872,4159,LateralMovement
1594,4818,6627,Source
1595,7272,1438,Target
1596,6625,6249,Target
1597,8903,4892,Source
1598,7373,447,Unknown
1599,5466,2199,Source
1600,2553,5956,LateralMovement
1601,7022,7235,LateralMovement
1602,5053,7059,Unknown
1603,4692,455,Unknown
1604,3581,5703,Source
1605,9112,3049,Source
1606,7833,4024,Source
1607,3406,4205,Target
1608,3911,1684,Target
1609,5351,6933,Source
1610,6193,7222,Unknown
1611,5819,1434,LateralMovement
1612,524,1145,Source
1613,59,6895,Unknown
1614,330,612,Source
1615,2571,1378,LateralMovement
1616,9061,4024,LateralMovement
1617,1731,3320,LateralMovement
1618,1531,5693,Source
1619,991,5116,Unknown
1620,8737,5324,Target
1621,974,4580,LateralMovement
1622,4776,4804,Unknown
1623,4107,5464,Unknown
1624,6388,6582,Target
1625,3749,6980,Unknown
1626,1582,1090,LateralMovement
1627,5249,1077,Unknown
1628,4767,2537,Unknown
1629,7597,4400,Unknown
1630,7037,2831,Source
1631,3701,3239,Unknown
1632,3464,3515,LateralMovement
1633,940,918,LateralMovement
1634,3238,851,LateralMovement
1635,5117,4811,Unknown
1636,4604,1293,Target
1637,7823,80,Target
1638,8891,2152,Source
1639,8229,4068,Unknown
1640,932,1493,Source
1641,8298,2358,LateralMovement
1642,9579,3160,Source
1643,7000,357,Unknown
1644,4047,2841,Source
1645,2645,5349,Source
1646,7422,2437,Target
1647,8117,371,LateralMovement
1648,3851,5789,Unknown
1649,5948,1642,Target
1650,1960,813,Source
1651,5855,7355,LateralMovement
1652,3915,5157,Target
1653,9147,4818,Source
1654,711,2471,Unknown
1655,7334,5925,LateralMovement
1656,5021,6405,Source
1657,6664,3629,Unknown
1658,740,7064,Target
1659,4936,48,LateralMovement
1660,4436,770,LateralMovement
1661,2297,6087,Target
1662,4776,3104,Unknown
1663,5328,4422,Target
1664,5107,2388,Source
1665,9928,1602,LateralMovement
1666,4162,4131,LateralMovement
1667,2625,3460,Unknown
1668,381,1593,Target
1669,4312,1260,Unknown
1670,6225,4097,Source
1671,8881,7145,LateralMovement
1672,5143,6123,Source
1673,7360,4700,Source
1674,6662,831,Source
1675,3627,1092,Unknown
1676,4154,4073,LateralMovement
1677,6765,5311,LateralMovement
1678,6232,5266,Unknown
1679,6414,3060,Unknown
1680,7203,1226,Target
1681,1804,2168,Unknown
1682,7691,2803,LateralMovement
1683,8704,6882,Target
1684,9713,3591,Source
1685,5640,3490,Source
1686,6123,3663,LateralMovement
1687,1425,2743,Source
1688,1036,6872,LateralMovement
1689,3054,6517,Unknown
1690,5106,4532,Unknown
1691,810,7249,Unknown
1692,4304,4318,Target
1693,8582,3786,LateralMovement
1694,7219,6053,LateralMovement
1695,7079,6471,Unknown
1696,705,4813,Target
1697,5913,1373,Source
1698,9968,4076,Unknown
1699,6093,5862,Source
1700,5588,5422,LateralMovement
1701,1414,1051,Unknown
1702,4054,4644,Source
1703,1223,440,Source
1704,1395,2412,LateralMovement
1705,3004,6125,LateralMovement
1706,5578,5990,Target
1707,9425,1930,LateralMovement
1708,8356,1037,Target
1709,8507,5110,Source
1710,6102,3022,Source
1711,6573,3072,Target
1712,1225,1828,Target
1713,6852,6814,Source
1714,9317,938,Target
1715,5502,4294,Target
1716,7074,6663,Target
1717,6218,5525,Unknown
1718,1808,2877,LateralMovement
1719,5320,7443,Source
1720,894,518,Source
1721,386,3564,Target
1722,2605,1796,Unknown
1723,126,5564,Source
1724,6032,7049,Source
1725,9724,2293,Target
1726,8919,6080,Unknown
1727,63,6715,LateralMovement
1728,1299,5365,Target
1729,2839,6714,Target
1730,5180,3084,Target
1731,769,2727,Unknown
1732,5538,6554,LateralMovement
1733,9242,6433,LateralMovement
1734,5245,6931,Target
1735,5832,5653,Unknown
1736,5422,2087,Target
1737,3919,5055,LateralMovement
1738,4773,1874,Unknown
1739,2208,1286,LateralMovement
1740,1720,1398,LateralMovement
1741,8647,2494,Unknown
1742,3161,849,LateralMovement
1743,2898,3723,Source
1744,6726,1323,Source
1745,6535,3000,LateralMovement
1746,9833,6591,Unknown
1747,6405,7422,Unknown
1748,7668,2752,LateralMovement
1749,9663,7413,LateralMovement
1750,9643,1981,Unknown
1751,2495,6769,LateralMovement
1752,1161,4338,Source
1753,8738,1968,LateralMovement
1754,5103,3895,Unknown
1755,1128,1856,Target
1756,1539,1151,LateralMovement
1757,8031,7211,LateralMovement
1758,9733,6450,Source
1759,7833,4590,Unknown
1760,8144,2043,Source
1761,3405,1192,Source
1762,9833,4107,Target
1763,6946,6269,LateralMovement
1764,322,7343,Target
1765,8373,6210,Unknown
1766,4429,44,LateralMovement
1767,3945,298,Target
1768,6805,4280,Target
1769,4039,6372,Source
1770,2483,2491,Unknown
1771,1656,607,Source
1772,192,5479,Target
1773,3550,5805,Source
1774,7924,7463,LateralMovement
1775,4479,6498,Unknown
1776,7222,305,LateralMovement
1777,3342,7287,Target
1778,3001,6025,Unknown
1779,184,3631,LateralMovement
1780,7340,4996,Target
1781,4320,4878,Unknown
1782,9493,3142,Unknown
1783,3671,1465,Target
1784,1486,1608,Source
1785,3090,1777,Source
1786,626,2894,Unknown
1787,9301,3856,Target
1788,3748,6947,Target
1789,5504,5296,LateralMovement
1790,6014,2164,LateralMovement
1791,7868,4167,Source
1792,4883,5615,Unknown
1793,9546,6127,Source
1794,6922,4185,Target
1795,6011,3066,LateralMovement
1796,4335,2288,Target
1797,3626,5525,LateralMovement
1798,2862,3593,Target
1799,2423,7065,LateralMovement
1800,5619,3337,Source
1801,2065,5208,Unknown
1802,2020,6648,Unknown
1803,9420,6725,LateralMovement
1804,9848,5171,Unknown
1805,1742,2499,LateralMovement
1806,661,236,Unknown
1807,1425,5982,LateralMovement
1808,7568,6064,LateralMovement
1809,3281,2513,Target
1810,8534,6027,Unknown
1811,2297,3020,Source
1812,274,4734,Unknown
1813,5094,3772,Target
1814,8928,5045,Source
1815,8126,4284,LateralMovement
1816,9538,3732,Target
1817,7445,6888,Source
1818,8260,5574,Unknown
1819,4109,480,Target
1820,3865,2303,LateralMovement
1821,5809,5542,LateralMovement
1822,6169,6589,Target
1823,2827,4566,Unknown
1824,8226,5050,Unknown
1825,148,3568,Unknown
1826,3551,5224,Source
1827,9264,5967,Unknown
1828,3636,7209,Source
1829,2885,4005,Target
1830,5002,2403,LateralMovement
1831,7201,3486,LateralMovement
1832,4557,4867,LateralMovement
1833,2040,674,Unknown
1834,8315,5837,Target
1835,2068,5619,Target
1836,3761,977,Source
1837,4401,2183,Source
1838,1366,4502,Unknown
1839,5259,1010,Source
1840,1822,1363,Unknown
1841,8820,1480,Source
1842,6666,5245,Source
1843,355,2501,Source
1844,2071,6815,Source
1845,8699,1638,Source
1846,1665,4537,Target
1847,2891,2487,Source
1848,6798,4030,LateralMovement
1849,8962,2817,Unknown
1850,6582,3132,LateralMovement
1851,5358,2102,Target
1852,4712,6738,Target
1853,1820,1140,Unknown
1854,2378,756,Source
1855,6996,2704,Unknown
1856,2865,5718,Unknown
1857,2038,5154,Source
1858,6275,3932,Source
1859,867,721,Source
1860,2908,1873,Source
1861,8458,4270,Unknown
1862,8051,987,Target
1863,5195,5774,LateralMovement
1864,1596,7427,Target
1865,7055,383,LateralMovement
1866,9788,873,LateralMovement
1867,7327,4176,Source
1868,1241,5789,Target
1869,7499,6240,Source
1870,9011,3418,Target
1871,1255,7367,Unknown
1872,1453,2471,Unknown
1873,8308,4819,Source
1874,2006,6117,Unknown
1875,6641,3659,Unknown
1876,6094,7483,LateralMovement
1877,8457,6138,Source
1878,8465,2439,Unknown
1879,8228,90,LateralMovement
1880,6174,2547,LateralMovement
1881,8300,3024,Target
1882,652,7279,Source
1883,2325,3176,LateralMovement
1884,7200,2768,Source
1885,818,1098,Target
1886,6319,6814,Source
1887,5201,4943,LateralMovement
1888,6113,3210,Unknown
1889,6760,6976,Source
1890,3624,2515,Unknown
1891,414,7116,Unknown
1892,8940,3911,Target
1893,6502,1012,LateralMovement
1894,1341,7130,Target
1895,9251,420,Target
